user_id,full_name,email,signup_date,country,acquisition_channel,subscription_tier,status
1375,Todd Harris,priscilla37@example.net,2026-01-30,United Kingdom,Organic Search,Pro,Active
1376,Penny Carter,alisonadams@example.net,2026-04-28,Australia,Social Media,Enterprise,Churned
1377,Amy Mccullough,nramirez@example.org,2026-07-30,Germany,Organic Search,Enterprise,Active
1378,Crystal Harmon,davidhardy@example.org,2026-11-23,United States,Paid Ads,Basic,Churned
1379,Melissa Santos,bbenton@example.com,2026-01-14,Canada,Organic Search,Basic,Churned
1380,Donald Cruz,brownmelissa@example.com,2026-11-21,Canada,Paid Ads,Pro,Active
1381,James Wallace,jamielopez@example.com,2026-07-12,Germany,Referral,Basic,Active
1382,Eric Weaver,sharon95@example.com,2026-07-26,Australia,Referral,Basic,Active
1383,Claire Johnson,yglenn@example.net,2026-11-11,United States,Organic Search,Basic,Churned
1384,Amy Rodriguez,rfarley@example.com,2026-12-27,Australia,Organic Search,Enterprise,Active
1385,Kimberly Coleman DDS,francisco67@example.net,2026-11-30,United States,Organic Search,Pro,Active
1386,Terry Campbell,christopher38@example.com,2026-12-26,Australia,Social Media,Enterprise,Active
1387,Amanda Hill,donna90@example.org,2026-05-12,United States,Social Media,Basic,Active
1388,Erica Baker,scottsmith@example.org,2026-04-30,Germany,Paid Ads,Pro,Active
1389,Ian Little,rickyriley@example.org,2026-07-01,Australia,Referral,Basic,Active
1390,Kristen Ashley,xwhite@example.com,2026-04-18,United States,Referral,Basic,Active
1391,Bethany Mccoy,monicadouglas@example.org,2026-04-11,United States,Social Media,Basic,Churned
1392,Cathy Hunter,criley@example.net,2026-02-14,Germany,Referral,Enterprise,Active
1393,Trevor Braun,allen58@example.net,2026-10-06,United Kingdom,Organic Search,Basic,Active
1394,Hannah Jones,ewilson@example.org,2026-01-18,United States,Social Media,Basic,Churned
1395,Jacob Carson,bjones@example.com,2026-03-21,United Kingdom,Referral,Basic,Churned
1396,Lawrence Ward,xmerritt@example.com,2026-02-25,Canada,Organic Search,Pro,Active
1397,Caitlin Williams,rhondajohnson@example.net,2026-04-25,Canada,Social Media,Basic,Active
1398,Kayla Norman,shelby69@example.org,2026-03-24,Germany,Organic Search,Basic,Active
1399,Jane Cuevas,friedmansusan@example.org,2026-09-13,Australia,Referral,Enterprise,Active
1400,Laura Kelley,hryan@example.net,2026-08-08,United Kingdom,Referral,Enterprise,Active
1401,John Warren,mstewart@example.net,2026-11-06,United Kingdom,Organic Search,Pro,Active
1402,Erin Lloyd,jerry51@example.net,2026-04-24,United Kingdom,Social Media,Basic,Active
1403,Tyler Ortiz,bellwilliam@example.com,2026-04-04,Australia,Referral,Basic,Active
1404,Mr. Richard Hall,sarasanchez@example.com,2026-09-11,United Kingdom,Paid Ads,Pro,Active
1405,Brenda Green,matthew11@example.com,2026-09-19,Canada,Organic Search,Basic,Active
1406,Brittany Snyder,rachelwalter@example.org,2026-06-13,United Kingdom,Organic Search,Basic,Churned
1407,Dennis Spencer,inewton@example.org,2026-03-06,Canada,Social Media,Pro,Churned
1408,Michael Fritz,zacharymoreno@example.com,2026-11-20,United States,Social Media,Basic,Active
1409,Cameron Terry,jenniferwilson@example.com,2026-12-18,United States,Referral,Pro,Churned
1410,Ashley Bowen,rodgersmichael@example.com,2026-08-18,United Kingdom,Partner Program,Enterprise,Active
1411,Jerry Davenport,katherine22@example.net,2026-12-20,United States,Paid Ads,Pro,Active
1412,Samantha Hicks,paulawatkins@example.com,2026-10-25,Australia,Organic Search,Basic,Active
1413,Jamie Gonzales,shirley13@example.com,2026-09-19,United States,Referral,Pro,Active
1414,Justin Merritt,ymitchell@example.com,2026-07-11,United Kingdom,Social Media,Basic,Active
1415,Charles Cervantes,russellramirez@example.net,2026-10-22,Australia,Referral,Basic,Churned
1416,Dustin Wilson,tommy32@example.com,2026-05-03,Germany,Organic Search,Pro,Active
1417,Larry Rodriguez,elizabeththomas@example.org,2026-12-23,United Kingdom,Organic Search,Pro,Active
1418,Nicole Johnson,moyeramber@example.org,2026-08-03,Australia,Referral,Basic,Active
1419,Rodney Wood IV,hdennis@example.org,2026-01-03,Canada,Organic Search,Basic,Active
1420,Thomas Moran,wallaceryan@example.com,2026-11-19,Australia,Social Media,Pro,Active
1421,Wendy Dennis,schmittlinda@example.net,2026-02-03,United Kingdom,Organic Search,Basic,Active
1422,Benjamin Moore,joshua81@example.net,2026-11-05,Australia,Referral,Pro,Active
1423,Tim Hamilton,james80@example.net,2026-09-25,Germany,Social Media,Basic,Active
1424,Chad Bennett,emilybaker@example.org,2026-09-01,United States,Organic Search,Basic,Active
1425,Morgan Campbell,cynthiadavis@example.net,2026-07-08,Canada,Organic Search,Basic,Active
1426,Cindy Hamilton,ngrant@example.net,2026-11-29,Australia,Referral,Pro,Active
1427,Michael Austin,danawashington@example.net,2026-03-11,Canada,Organic Search,Basic,Churned
1428,Sara Golden,ohenry@example.com,2026-03-11,United States,Partner Program,Pro,Active
1429,John Davis,mccartypenny@example.com,2026-08-21,Canada,Organic Search,Pro,Active
1430,Erika Bates,thompsonstephanie@example.net,2026-06-12,Germany,Paid Ads,Basic,Active
1431,James Anderson,flarsen@example.net,2026-02-14,United States,Organic Search,Basic,Churned
1432,Alyssa Adams,pamelapatton@example.org,2026-06-10,Australia,Paid Ads,Basic,Active
1433,Deborah Stewart,blamb@example.com,2026-08-07,United Kingdom,Organic Search,Pro,Active
1434,Debra Chandler,daisy04@example.com,2026-04-12,Canada,Referral,Basic,Active
1435,Shawn Herrera,gouldchristina@example.com,2026-06-09,United Kingdom,Organic Search,Basic,Churned
1436,Alicia Bowen,tdavis@example.com,2026-02-20,United States,Social Media,Basic,Active
1437,Ralph Brown,stonemichael@example.org,2026-12-21,United States,Referral,Basic,Active
1438,Jennifer Robbins,laurie55@example.com,2026-03-02,Canada,Paid Ads,Pro,Active
1439,Danielle Smith,fischeralisha@example.net,2026-03-25,Canada,Organic Search,Pro,Active
1440,Amanda Campbell,hallkelsey@example.org,2026-06-04,Canada,Paid Ads,Basic,Active
1441,Caleb Bowers,vanderson@example.com,2026-01-14,Canada,Social Media,Basic,Active
1442,Benjamin Bowen,vsmith@example.net,2026-12-01,Australia,Referral,Basic,Churned
1443,Anna Chapman,mlee@example.com,2026-08-23,Australia,Referral,Basic,Active
1444,Jose Johnson,stephen14@example.net,2026-11-01,Canada,Referral,Basic,Churned
1445,Eddie Davis,ehoffman@example.com,2026-08-12,Australia,Organic Search,Basic,Churned
1446,Katie Reyes,xluna@example.net,2026-12-19,United Kingdom,Social Media,Basic,Active
1447,Danny Hester,cwise@example.com,2026-10-05,Canada,Referral,Pro,Active
1448,Maria Cook,davisgary@example.com,2026-07-05,Australia,Social Media,Basic,Active
1449,Charles Jensen,kmills@example.org,2026-08-19,Germany,Organic Search,Basic,Active
1450,Darlene Collins,mary05@example.net,2026-01-23,Australia,Paid Ads,Pro,Active
1451,Shelby Adams,karinorton@example.net,2026-08-08,Canada,Paid Ads,Basic,Active
1452,Matthew Morris,vrobertson@example.net,2026-07-14,Canada,Organic Search,Pro,Active
1453,Jessica Jones,katherinemartin@example.net,2026-02-01,Australia,Referral,Pro,Active
1454,Jeffrey Stanton,mccluretyler@example.net,2026-02-17,Australia,Referral,Pro,Active
1455,Brenda Sawyer,sross@example.org,2026-11-08,Canada,Organic Search,Basic,Active
1456,Michelle Beard MD,christina59@example.net,2026-06-19,Canada,Referral,Basic,Active
1457,Joseph Harris,april47@example.com,2026-03-06,Germany,Referral,Pro,Churned
1458,Tammy Cortez,frankespinoza@example.com,2026-03-23,United States,Social Media,Basic,Active
1459,Christopher Ruiz,collinsjacob@example.net,2026-01-04,United States,Referral,Basic,Churned
1460,Erin Brown,ewheeler@example.com,2026-02-06,Germany,Organic Search,Pro,Active
1461,Courtney Fuller,joshuahoover@example.com,2026-09-05,United States,Social Media,Enterprise,Active
1462,Holly Wang,ann31@example.net,2026-08-15,Canada,Referral,Basic,Active
1463,Daniel White,martinezalexa@example.net,2026-03-01,Canada,Organic Search,Basic,Active
1464,Kenneth Castaneda,tammy97@example.org,2026-10-25,Canada,Paid Ads,Basic,Active
1465,David Robinson,douglasalvarez@example.org,2026-03-07,Australia,Organic Search,Enterprise,Active
1466,Wayne Taylor,ecoleman@example.com,2026-05-06,United States,Organic Search,Enterprise,Active
1467,Autumn Castro,tschroeder@example.com,2026-04-28,Canada,Referral,Basic,Active
1468,Joseph Schmidt,stephaniedougherty@example.com,2026-05-18,United States,Social Media,Basic,Active
1469,Jeffrey Alexander,gina86@example.net,2026-10-04,United States,Referral,Enterprise,Active
1470,Sean Wyatt,jessica39@example.net,2026-05-16,Canada,Social Media,Pro,Active
1471,Dr. Janet White PhD,gonzalezmichael@example.org,2026-12-07,United States,Organic Search,Basic,Active
1472,Erin Bartlett,wesley09@example.com,2026-01-03,United States,Paid Ads,Pro,Active
1473,Maria Sanders,joshua09@example.org,2026-01-14,United Kingdom,Referral,Pro,Active
1474,Kaitlin Lawson,ehenry@example.net,2026-12-02,United States,Organic Search,Pro,Active
1475,Kimberly Garcia,anthony22@example.org,2026-12-06,Australia,Organic Search,Basic,Active
1476,Ryan Brown,edwardsmichaela@example.com,2026-02-02,Germany,Organic Search,Basic,Churned
1477,Lucas Smith,rachael29@example.net,2026-11-28,United Kingdom,Organic Search,Basic,Active
1478,Teresa Powell,brownmandy@example.net,2026-05-23,Canada,Partner Program,Enterprise,Active
1479,Angela Ramos,charlotte86@example.org,2026-02-27,Germany,Referral,Basic,Active
1480,Sara Smith,ann15@example.com,2026-09-04,United States,Organic Search,Basic,Active
1481,Angelica Conrad,wilsonchristopher@example.net,2026-08-09,Australia,Referral,Basic,Churned
1482,Kevin Sheppard,kristinarobinson@example.com,2026-02-03,Canada,Social Media,Basic,Active
1483,Nathaniel Wright,julierojas@example.com,2026-06-28,United Kingdom,Social Media,Pro,Active
1484,Dustin Ramirez,robert34@example.org,2026-01-21,Canada,Social Media,Enterprise,Active
1485,Deanna Gonzales,burnsbeth@example.com,2026-03-10,Canada,Referral,Basic,Churned
1486,Joanna Welch,benjamindavenport@example.com,2026-10-27,Australia,Referral,Basic,Active
1487,Christine Park,debbie43@example.com,2026-03-02,United Kingdom,Organic Search,Basic,Active
1488,Kristen Paul,christopher34@example.org,2026-09-29,United States,Social Media,Pro,Active
1489,Thomas Holmes,thomasmcdonald@example.com,2026-07-01,United States,Organic Search,Basic,Active
1490,Mary Valenzuela,jacqueline50@example.org,2026-05-25,Australia,Organic Search,Enterprise,Active
1491,George Leach,robintorres@example.com,2026-06-13,Australia,Referral,Basic,Active
1492,Alex Lamb,swatkins@example.com,2026-08-01,United Kingdom,Partner Program,Basic,Active
1493,Roy King,carolyn76@example.com,2026-10-11,Germany,Organic Search,Basic,Churned
1494,Sherry Hines,fisherkim@example.net,2026-01-16,Australia,Referral,Pro,Active
1495,Carly Jackson,olivia83@example.net,2026-06-05,United Kingdom,Social Media,Pro,Active
1496,Matthew Kramer,wallerkyle@example.org,2026-10-19,Germany,Paid Ads,Basic,Active
1497,James Murray,jamesjackson@example.com,2026-11-08,United States,Organic Search,Pro,Active
1498,Scott Kim,ericpeters@example.com,2026-02-01,United States,Referral,Pro,Active
1499,Gregory Ruiz,ehale@example.net,2026-01-02,Australia,Social Media,Basic,Active
1500,Michelle Hines,hugheslucas@example.org,2026-05-27,Germany,Organic Search,Enterprise,Churned
1501,Stephanie Weiss,icarlson@example.org,2026-06-05,Germany,Paid Ads,Basic,Active
1502,Patrick Willis II,katrinawood@example.com,2026-05-15,Australia,Social Media,Basic,Active
1503,Lisa Walton,brewerdevin@example.org,2026-07-14,Australia,Referral,Pro,Active
1504,Jeffrey Morgan,ronaldmitchell@example.com,2026-01-18,Australia,Referral,Basic,Active
1505,Amanda Mullen,zwhite@example.net,2026-09-20,Australia,Paid Ads,Basic,Active
1506,Julie Miller,riosrichard@example.org,2026-07-20,Canada,Organic Search,Pro,Active
1507,Kenneth Cruz,psmith@example.net,2026-03-04,Australia,Paid Ads,Pro,Active
1508,Anthony Coleman,munozleah@example.com,2026-06-06,Australia,Referral,Basic,Active
1509,John Rogers,daniel26@example.net,2026-07-14,United States,Social Media,Basic,Active
1510,Michael Hernandez,stacy94@example.org,2026-10-23,Canada,Paid Ads,Basic,Churned
1511,Monica Gibson,marshallbill@example.com,2026-07-19,United Kingdom,Referral,Basic,Active
1512,Stephen Parks,ronald40@example.net,2026-06-28,Germany,Referral,Pro,Active
1513,Howard Smith,kenneth09@example.org,2026-04-14,Canada,Social Media,Basic,Churned
1514,Kim Foster,christopherdavis@example.net,2026-05-19,Germany,Paid Ads,Pro,Churned
1515,Jessica Hill,pbarker@example.net,2026-02-26,Canada,Referral,Basic,Active
1516,Judy Jones,benjamin91@example.com,2026-11-15,United Kingdom,Organic Search,Basic,Active
1517,Mrs. Tammy Curry,lmorales@example.net,2026-07-19,United States,Organic Search,Basic,Active
1518,Natalie Miller,ysanford@example.org,2026-04-10,Australia,Social Media,Pro,Churned
1519,Eric Palmer,heatherwilliams@example.net,2026-08-10,United States,Social Media,Pro,Active
1520,Timothy Hill,joshuapowers@example.net,2026-07-03,United Kingdom,Referral,Basic,Active
1521,Megan Nelson,yclark@example.com,2026-06-04,United Kingdom,Organic Search,Basic,Active
1522,Derek George,colton30@example.net,2026-09-13,Canada,Referral,Basic,Active
1523,Logan Chandler,omatthews@example.net,2026-05-07,United Kingdom,Referral,Basic,Active
1524,Karen Grant,matthew57@example.org,2026-05-08,Canada,Organic Search,Pro,Active
1525,Kathryn Patel,emilyscott@example.org,2026-06-29,Australia,Paid Ads,Basic,Churned
1526,Tracy Welch,christopher85@example.com,2026-09-14,Canada,Organic Search,Basic,Active
1527,Jocelyn Mcdonald,colleenjackson@example.com,2026-04-24,United States,Paid Ads,Basic,Active
1528,Zachary Johnson,angela73@example.com,2026-08-08,United Kingdom,Referral,Pro,Churned
1529,Jamie Rush,davisjeffery@example.org,2026-12-24,Australia,Organic Search,Basic,Active
1530,Sean Wang,wpierce@example.org,2026-08-10,United Kingdom,Organic Search,Basic,Active
1531,Diana Townsend,beckgloria@example.net,2026-06-12,Germany,Social Media,Basic,Active
1532,Kathryn Patel,michelesimpson@example.com,2026-10-23,United Kingdom,Referral,Pro,Active
1533,Joanna Bradshaw,ricardosmith@example.com,2026-04-22,Germany,Referral,Basic,Active
1534,Christopher Solomon,acarpenter@example.com,2026-10-24,United Kingdom,Organic Search,Basic,Active
1535,Allen Walker,greenejessica@example.org,2026-06-09,United Kingdom,Social Media,Basic,Active
1536,Carol Garrett,craneandrew@example.net,2026-05-07,Australia,Partner Program,Pro,Active
1537,Jean Dixon,melissamartin@example.com,2026-12-10,Germany,Organic Search,Enterprise,Active
1538,Casey Giles,marcuscarter@example.org,2026-10-08,United States,Organic Search,Basic,Churned
1539,Judy Sutton,yfritz@example.org,2026-03-22,Germany,Organic Search,Basic,Active
1540,Ashley Munoz,monica23@example.com,2026-06-29,Germany,Social Media,Pro,Churned
1541,Adriana Johnson,ecamacho@example.com,2026-10-08,United States,Referral,Basic,Active
1542,Tina Ware,baldwincatherine@example.net,2026-01-28,United Kingdom,Organic Search,Basic,Churned
1543,John Barber,lisa05@example.com,2026-10-05,United States,Paid Ads,Enterprise,Active
1544,Lori Alexander,garciamelanie@example.net,2026-10-06,Germany,Partner Program,Basic,Active
1545,Miranda Richardson,donald37@example.org,2026-10-20,Australia,Paid Ads,Enterprise,Active
1546,Martin Jones,wgoodwin@example.com,2026-04-13,Germany,Social Media,Pro,Active
1547,Jeremy Cobb,ashley90@example.org,2026-05-13,Australia,Organic Search,Basic,Active
1548,Allison Beard,jennifer42@example.net,2026-02-27,Canada,Organic Search,Basic,Active
1549,Micheal Nunez,julianeal@example.org,2026-09-04,Australia,Social Media,Basic,Active
1550,James Walsh,rosalesbrandy@example.org,2026-08-24,United Kingdom,Organic Search,Pro,Active
1551,Jackson Romero,kwoods@example.com,2026-08-15,United States,Social Media,Pro,Active
1552,Samuel Edwards,nicholas72@example.net,2026-09-08,Canada,Referral,Basic,Active
1553,Steven Smith,petersonkyle@example.org,2026-07-07,Canada,Partner Program,Basic,Active
1554,Richard Mccormick,michaelstevens@example.net,2026-02-28,Germany,Social Media,Enterprise,Churned
1555,Paul Fuentes,judithcox@example.org,2026-12-18,United Kingdom,Referral,Pro,Active
1556,Tiffany Romero,angela88@example.org,2026-06-04,Australia,Referral,Basic,Active
1557,Keith Wright,laura23@example.org,2026-11-06,Australia,Paid Ads,Basic,Active
1558,Cassandra Krause,andrea13@example.net,2026-09-25,Australia,Social Media,Basic,Active
1559,Susan Anderson,bruce33@example.net,2026-11-19,United States,Paid Ads,Enterprise,Active
1560,Julie Herrera,florescynthia@example.org,2026-10-23,Australia,Organic Search,Basic,Active
1561,Bradley Gonzalez,carmenevans@example.org,2026-07-05,United States,Organic Search,Enterprise,Active
1562,Taylor Cortez,mwaters@example.net,2026-08-14,United Kingdom,Organic Search,Enterprise,Active
1563,Nicole Gay,karen94@example.com,2026-11-09,Canada,Organic Search,Pro,Active
1564,Jordan Palmer,joseph83@example.com,2026-09-03,United States,Referral,Pro,Active
1565,Kathryn Garrett,rowlandsonya@example.com,2026-04-17,United States,Organic Search,Pro,Active
1566,William Ruiz,haroldhodges@example.net,2026-01-03,Australia,Organic Search,Pro,Active
1567,Scott Peterson,jamesrodriguez@example.org,2026-04-29,United Kingdom,Referral,Pro,Active
1568,Eric Miranda,tgarcia@example.net,2026-03-24,Canada,Organic Search,Basic,Active
1569,Brittney Moore,kfloyd@example.net,2026-03-23,Australia,Organic Search,Pro,Active
1570,Tyler Zavala,rchan@example.org,2026-09-15,United States,Referral,Pro,Active
1571,Timothy Davenport,dustin55@example.net,2026-12-29,Canada,Social Media,Basic,Churned
1572,Jeffery Long,zsmith@example.org,2026-05-03,Germany,Social Media,Basic,Active
1573,Robert Proctor,andrew33@example.net,2026-06-08,United Kingdom,Social Media,Basic,Active
1574,Ronnie Johnson,ugibbs@example.net,2026-10-06,Canada,Referral,Pro,Active
1575,Rebecca Williamson,ggates@example.org,2026-08-06,United Kingdom,Organic Search,Basic,Active
